Date,Mean_PCP,Mean_Tmax,Mean_Tmin,rh,solar,wind
25-07-1983,22.5,31.8,22.2,0.78,5.86,2.11
26-07-1983,13,29.2,22.8,0.85,2.09,2.88
27-07-1983,30.4,30.6,23.3,0.71,6.49,1.86
28-07-1983,12.5,35.2,21.7,0.63,26.06,1.55
29-07-1983,14,28.7,21.1,0.66,26.15,2.25
30-07-1983,10,28,24.4,0.62,26.74,2.77
31-07-1983,2,28.1,25.6,0.64,26.26,2.38
01-08-1983,0,32.7,26.7,0.62,26.19,2.65
02-08-1983,4,37.2,23.3,0.73,25.07,2.1
03-08-1983,44.5,35,22.8,0.63,26.15,2.72
04-08-1983,6.5,27.7,22.2,0.63,25.79,2.13
05-08-1983,5,32.9,24.4,0.61,24.96,2.44
06-08-1983,8.5,30.3,23.3,0.64,23.44,2.42
07-08-1983,2,28.4,22.8,0.58,24.01,2.76
08-08-1983,0,31.3,23.3,0.57,24.96,2.75
09-08-1983,0,32.5,23.3,0.43,25.92,3
10-08-1983,0,39.2,22.2,0.53,22.71,2.85
11-08-1983,38,36.7,22.8,0.5,25.92,2.06
12-08-1983,0,35.1,23.3,0.58,13.82,2.71
13-08-1983,0,32.2,22.8,0.64,18.94,1.72
14-08-1983,20,29.8,22.2,0.57,23.82,1.8
15-08-1983,14,31.8,22.2,0.67,23.94,1.79
16-08-1983,1.5,29.5,23.3,0.76,23.43,2.74
17-08-1983,25.5,31.7,22.2,0.71,18.03,2.78
18-08-1983,0,37.7,23.9,0.65,9.57,2.04
19-08-1983,4,27.8,23.3,0.7,18.86,1.82
20-08-1983,11.3,32.8,22.8,0.77,23.67,2.13
21-08-1983,0,35.4,23.9,0.63,24.77,2.96
22-08-1983,0,34.5,23.3,0.8,23.8,1.57
23-08-1983,0,30.7,23.9,0.76,23.56,1.97
24-08-1983,22,33.6,23.9,0.87,18.35,1.37
25-08-1983,39.5,32.1,23.3,0.89,3.85,1.87
26-08-1983,4,36.2,23.9,0.74,18.14,1.87
27-08-1983,8.5,33.3,22.8,0.68,23.69,1.97
28-08-1983,16,36.6,23.3,0.72,22.92,1.42
29-08-1983,1.5,34.1,24.4,0.87,18.67,1.38
30-08-1983,0,28.6,23.3,0.85,17.67,1.9
31-08-1983,0,31.5,23.9,0.85,8.02,2.97
01-09-1983,0,33.1,24.4,0.83,2.52,3.15
02-09-1983,3.5,31,22.8,0.75,4.72,2.8
03-09-1983,0,33.4,24.4,0.72,17.96,1.71
04-09-1983,0,30.3,23.3,0.77,23.39,2.49
05-09-1983,4.5,30,21.7,0.61,23.12,3
06-09-1983,6,35.5,22.2,0.7,23.14,1.95
07-09-1983,0,34.1,23.3,0.73,22.84,2.18
08-09-1983,3.5,31.7,22.2,0.76,22.21,2.03
09-09-1983,3,33.3,22.8,0.75,21.77,2.67
10-09-1983,40.8,33.4,20.6,0.76,18.74,2.02
11-09-1983,5.5,31.8,22.2,0.73,22.31,2.32
12-09-1983,0,30.4,21.7,0.55,22.64,2.91
13-09-1983,1.5,32.1,22.2,0.5,22.59,3.39
14-09-1983,1,33.4,21.7,0.47,22.33,3.11
15-09-1983,0,31.3,22.8,0.43,22.17,3.19
16-09-1983,10.5,32.5,20.6,0.4,22.28,3.5
17-09-1983,0,30.2,21.1,0.31,22.23,3.86
18-09-1983,0,37.6,21.1,0.19,22.53,4
19-09-1983,0,33,20,0.23,22.32,3.71
20-09-1983,0,34.4,20,0.27,22.54,3.98
21-09-1983,0,31.8,20,0.38,21.75,3.48
22-09-1983,0,34.6,20,0.73,16.3,2.28
23-09-1983,0,33.8,20,0.81,1.36,2.04
24-09-1983,3,31.9,20.6,0.37,21.19,3.13
25-09-1983,2.5,35.4,19.4,0.31,21.5,3.54
26-09-1983,0,33.5,18.9,0.31,21.57,3.12
27-09-1983,0,32.4,19.4,0.32,21.25,3.22
28-09-1983,0,30.1,20.6,0.37,20.78,3.33
29-09-1983,0,33.6,20.6,0.27,20.89,3.95
30-09-1983,0,32,21.7,0.22,20.81,4.48
01-10-1983,0,31.3,20.6,0.28,20.03,4.21
02-10-1983,0,36.3,21.1,0.24,20.17,4.39
03-10-1983,0,30.8,21.7,0.26,20.32,4.17
04-10-1983,0,27.8,21.1,0.21,20.58,3.87
05-10-1983,0,30.9,21.7,0.23,20.45,3.65
06-10-1983,0,31.1,22.2,0.24,20.62,3.64
07-10-1983,0,34.6,21.7,0.23,19.99,3.63
08-10-1983,0,34.3,20,0.21,19.53,3.97
09-10-1983,0,28.6,21.1,0.22,19.82,3.94
10-10-1983,0,31.7,20,0.18,19.16,4.53
11-10-1983,70,32.3,15.6,0.29,19.51,4.32
12-10-1983,0,33.7,15.6,0.17,19.16,4.65
13-10-1983,0,29.9,16.7,0.33,5.56,5.18
14-10-1983,0,32.9,17.2,0.28,18.92,4.66
15-10-1983,0,30.9,16.1,0.25,19.18,3.76
16-10-1983,0,33,13.9,0.19,19.29,4.14
17-10-1983,0,30.4,14.4,0.17,19.3,4.18
18-10-1983,0,32.9,13.3,0.16,19.46,4.2
19-10-1983,0,30.1,19.4,0.16,19.06,4.44
20-10-1983,0,29.7,14.4,0.23,18.59,4.98
21-10-1983,0,28.6,12.2,0.22,17.14,3.79
22-10-1983,0,30.3,15.6,0.4,13.36,3.41
23-10-1983,2,28.7,15,0.29,17.56,3.97
24-10-1983,4,25.2,11.7,0.29,17.71,4.7
25-10-1983,0,29.8,13.3,0.26,17.77,4.28
26-10-1983,0,25.7,13.9,0.3,17.65,4.18
27-10-1983,0,32.3,14.4,0.3,17.49,4.06
28-10-1983,0,29.2,15.6,0.19,17.44,3.74
29-10-1983,0,29.6,12.8,0.18,17.04,3.69
30-10-1983,0,27.2,14.4,0.17,17.11,4.41
31-10-1983,0,28.5,15,0.18,16.9,3.9
01-11-1983,0,25.8,14.4,0.16,17.1,3.93
02-11-1983,0,29.7,12.8,0.14,16.95,4.37
03-11-1983,0,26.8,12.8,0.15,16.74,4.63
04-11-1983,0,23.6,12.8,0.15,16.16,4.17
05-11-1983,0,27.5,12.2,0.23,12.39,4.56
06-11-1983,0,29.7,13.9,0.22,16.45,3.68
07-11-1983,0,24.9,12.8,0.22,16.54,3.42
08-11-1983,0,25.5,11.1,0.17,16.27,3.76
09-11-1983,0,30.1,10,0.19,16.22,3.37
10-11-1983,0,28.2,10.6,0.14,16.29,4.24
11-11-1983,0,25.3,10.6,0.21,16.01,3.88
12-11-1983,0,28.3,10,0.24,15.79,3.88
13-11-1983,0,24.7,10.6,0.25,15.5,3.75
14-11-1983,0,23.8,10.6,0.25,15.48,3.69
15-11-1983,0,27.9,11.7,0.26,15.11,3.76
16-11-1983,0,27.8,11.7,0.21,14.91,3.98
17-11-1983,0,24.2,11.7,0.25,15.12,4.29
18-11-1983,0,27.3,10.6,0.24,15.14,3.96
19-11-1983,0,28,10.6,0.24,14.92,3.54
20-11-1983,0,27.6,10.6,0.28,14.79,4.25
21-11-1983,0,24.4,10,0.36,14.48,3.84
22-11-1983,0,26.1,11.1,0.4,14.34,3.88
23-11-1983,0,28.9,11.7,0.34,14.26,3.69
24-11-1983,0,26,11.1,0.31,14.38,3.85
25-11-1983,0,23.4,11.7,0.29,14.45,3.9
26-11-1983,0,27,11.1,0.32,14.25,3.3
27-11-1983,0,23.2,11.1,0.3,14.28,3.83
28-11-1983,0,25.4,10,0.27,14,3.72
29-11-1983,0,27.3,10,0.32,13.85,3.59
30-11-1983,0,24.8,9.4,0.24,13.56,4.29
01-12-1983,0,20.6,9.4,0.34,13.64,3.43
02-12-1983,0,17.5,8.9,0.34,13.44,3.62
03-12-1983,0,19.1,9.4,0.34,13.58,3.9
04-12-1983,0,11.1,10,0.33,13.79,4.28
05-12-1983,0,25.7,9.4,0.32,13.85,4.7
06-12-1983,0,16.3,8.9,0.37,13.86,3.92
07-12-1983,0,23.6,8.9,0.43,13.06,3.18
08-12-1983,0,22.4,7.8,0.38,12.02,3.3
09-12-1983,0,23.5,7.8,0.4,13.36,4.19
10-12-1983,0,16.3,7.2,0.34,13.52,4.31
11-12-1983,0,20.5,7.8,0.38,13.42,4.21
12-12-1983,0,15.7,7.8,0.4,12.34,3.49
13-12-1983,0,22.4,8.3,0.45,6.46,3.95
14-12-1983,0,19.9,7.8,0.4,8.45,4.88
15-12-1983,0,21,8.9,0.42,9.98,4.7
16-12-1983,0,22.2,10,0.42,12.93,4.79
17-12-1983,0,23.4,10,0.45,10.59,4.83
18-12-1983,0,19.6,8.9,0.48,12.6,4.03
19-12-1983,0,22.4,10,0.46,12.34,4.59
20-12-1983,0,15,8.9,0.4,12.92,3.94
21-12-1983,0,15.6,8.9,0.51,10.02,4.22
22-12-1983,0,16.2,8.9,0.49,11.94,3.86
23-12-1983,0,20.8,8.9,0.52,13.38,3.63
24-12-1983,0,23.9,6.7,0.73,10.72,2.9
25-12-1983,1.5,23.2,8.3,0.74,1.67,4.2
26-12-1983,0.5,18.4,6.7,0.64,13.18,3.26
27-12-1983,2,22.6,5,0.56,13.2,3.29
28-12-1983,0,15,5,0.47,11.87,4.05
29-12-1983,0,20.6,5.6,0.48,13.34,3.71
30-12-1983,0,16.3,5.6,0.44,0.07,4.34
31-12-1983,0,19.4,5,0.32,12.21,3.62
01-01-1984,0,17.9,5,0.32,13.5,4.35
02-01-1984,0,16.7,5.6,0.35,13.59,3.34
03-01-1984,0,21.6,6.1,0.35,13.31,3.33
04-01-1984,0,20.2,6.1,0.52,12.5,2.82
05-01-1984,0,20.9,6.1,0.55,6.85,3.31
06-01-1984,2,16.5,6.1,0.41,12.98,3.45
07-01-1984,0,18.6,4.4,0.32,13.76,3.55
08-01-1984,0,16.2,5.6,0.33,13.65,2.79
09-01-1984,0,21.6,6.1,0.31,13.23,2.89
10-01-1984,0,16.6,6.7,0.28,13.09,3.66
11-01-1984,0,21.8,8.3,0.45,13.12,3.56
12-01-1984,0,16.4,10,0.43,3.05,4.08
13-01-1984,0,18.2,8.9,0.3,13.92,3.07
14-01-1984,0,18.4,8.3,0.34,12.17,2.97
15-01-1984,0,17.1,7.2,0.72,3.44,2.86
16-01-1984,0,13.5,7.2,0.4,14.22,3.14
17-01-1984,0,20.9,5,0.49,7.3,4.13
18-01-1984,0,19.4,5,0.32,14.09,3.66
19-01-1984,0,20,8.3,0.36,14.75,2.8
20-01-1984,0,16.5,7.2,0.33,14.6,3.04
21-01-1984,0,15.8,6.7,0.4,8.96,3.33
22-01-1984,0,20.9,6.7,0.32,14.55,3.95
23-01-1984,0.5,15.9,5.6,0.25,14.42,3.09
24-01-1984,0,18.9,6.1,0.27,14.22,3.93
25-01-1984,0,13.5,5.6,0.2,14.35,3.33
26-01-1984,0,17.4,3.9,0.17,13.35,4.04
27-01-1984,0,18.7,5.6,0.15,15.82,4.07
28-01-1984,0,21.3,5.6,0.16,15.84,4.1
29-01-1984,0,18.4,6.1,0.23,15.8,3.52
30-01-1984,0,20.4,5.6,0.2,15.99,3.56
31-01-1984,0,17.6,6.7,0.26,14.78,3.57
01-02-1984,0,17.6,9.4,0.33,11.04,4.6
02-02-1984,0,15.8,10,0.72,1.5,4.33
03-02-1984,0,17.5,11.1,0.32,13.51,4.09
04-02-1984,5,17.9,8.3,0.19,16.83,4.59
05-02-1984,0,14.6,5.6,0.16,12.14,3.54
06-02-1984,0,16.4,6.7,0.19,7.35,5.14
07-02-1984,0,15.3,8.9,0.2,16.96,2.97
08-02-1984,0,20.7,7.8,0.26,16.42,3.61
09-02-1984,0,17.3,7.2,0.25,16.15,3.86
10-02-1984,0,18.7,7.8,0.3,11.18,4.41
11-02-1984,0,21.3,8.9,0.19,17.35,4.28
12-02-1984,0,23.3,8.9,0.2,17.98,3.84
13-02-1984,0,17.7,7.8,0.14,18,3.53
14-02-1984,0,19.8,8.9,0.25,7.88,3.68
15-02-1984,0,17,10,0.21,12.6,3.52
16-02-1984,0,24.7,10.6,0.38,11.6,5.09
17-02-1984,0,24.9,11.1,0.72,2.88,5.67
18-02-1984,4.5,21.3,10,0.74,3.39,5.6
19-02-1984,50,26.9,6.7,0.84,3.71,2.74
20-02-1984,62,28.1,6.1,0.65,5.12,2.49
21-02-1984,0,16.8,6.7,0.4,15.64,3.09
22-02-1984,0,28.9,3.3,0.35,19.19,2.68
23-02-1984,0,22.6,3.3,0.24,19.45,3.87
24-02-1984,0,21,3.3,0.18,19.95,3.78
25-02-1984,0,22.4,4.4,0.13,19.81,4.43
26-02-1984,0,18.4,5.6,0.14,20.15,4.61
27-02-1984,0,19.4,7.8,0.15,19.64,4.73
28-02-1984,0,19.2,8.3,0.22,20.29,4.53
29-02-1984,0,24.4,8.3,0.19,19.87,4.98
01-03-1984,0,29.5,10,0.13,20.85,4.79
02-03-1984,0,20.3,9.4,0.1,21.17,5.11
03-03-1984,0,21.5,10,0.11,21.18,4.92
04-03-1984,0,21.9,10.6,0.13,21.03,4.78
05-03-1984,0,26,10,0.17,20.76,4.93
06-03-1984,0,30.2,11.1,0.17,20.72,5.16
07-03-1984,0,27.4,11.1,0.26,20.7,4.99
08-03-1984,0,29.4,12.2,0.23,21.56,4.72
09-03-1984,0,27.6,13.3,0.19,21.24,5.97
10-03-1984,0,23.6,13.9,0.41,8.69,6.81
11-03-1984,0,25.2,16.1,0.23,20.14,5.51
12-03-1984,0,25,17.2,0.19,20.52,5.19
13-03-1984,0,29.8,16.7,0.25,15.45,5.53
14-03-1984,0,27.3,15.6,0.19,21.09,5.55
15-03-1984,0,23.7,16.7,0.2,17.49,3.75
16-03-1984,0,18.2,18.3,0.27,13.69,4.17
17-03-1984,0,22.6,17.2,0.35,10.3,4.82
18-03-1984,7,28.3,13.9,0.21,22.7,4.05
19-03-1984,0,30.5,13.9,0.23,22.6,4.37
20-03-1984,0,34.3,12.2,0.17,23.52,4.55
21-03-1984,0,27.5,12.2,0.18,23.01,3.61
22-03-1984,0,29.1,13.9,0.38,11.77,3.84
23-03-1984,0,35.2,17.2,0.23,21.81,4.89
24-03-1984,0,30.4,18.9,0.36,19.02,5.2
25-03-1984,0,34,20,0.31,17.84,3.91
26-03-1984,10,26.3,13.3,0.2,22.49,4.51
27-03-1984,0,27.7,15.6,0.22,23.55,5.02
28-03-1984,0,33.3,16.7,0.19,23.38,5.92
29-03-1984,0,33.7,18.9,0.19,22.19,5.71
30-03-1984,0,37.9,18.9,0.3,19.76,6.64
31-03-1984,0,30.7,20.6,0.23,20.31,6.29
01-04-1984,0,34.9,19.4,0.33,12.83,5.82
02-04-1984,0,28.8,20,0.15,23.92,5.6
03-04-1984,0,31.2,16.7,0.16,24.2,4.97
04-04-1984,1,28.1,14.4,0.13,23.03,5.43
05-04-1984,0,28.4,13.9,0.19,15.1,5.2
06-04-1984,0,22.7,15.6,0.19,22.95,5.34
07-04-1984,0,31.8,17.2,0.25,20.24,5.81
08-04-1984,0,28.5,17.2,0.28,20.11,3.63
09-04-1984,0.5,27.7,15.6,0.21,25.94,4.25
10-04-1984,0,34.2,14.4,0.19,26.01,4.59
11-04-1984,0,26.5,16.7,0.22,25.88,4.97
12-04-1984,0,31.3,17.2,0.19,25.87,5.72
13-04-1984,0,32.4,18.9,0.17,25.39,6.5
14-04-1984,0,29.3,21.1,0.18,24.77,7.32
15-04-1984,0,29.6,22.2,0.21,22.47,5.35
16-04-1984,0,32,22.8,0.17,20.19,5.41
17-04-1984,0,34.4,21.7,0.21,24.97,6.18
18-04-1984,0,33.7,21.1,0.19,24.01,6.53
19-04-1984,0,32.7,20,0.35,11.24,5.33
20-04-1984,0,26.5,21.1,0.21,11.06,4.82
21-04-1984,3.5,30.8,16.7,0.2,24.2,3.62
22-04-1984,4,33.1,15.6,0.26,26.91,4.42
23-04-1984,0,31.6,16.7,0.21,26.58,4.41
24-04-1984,0,32.4,17.8,0.23,26.71,4.46
25-04-1984,0,35.5,21.1,0.2,26.8,5.7
26-04-1984,12,35.3,17.8,0.21,26.5,7.03
27-04-1984,0,33.4,22.2,0.16,19.66,5.9
28-04-1984,0,33.2,22.8,0.15,27.38,5.97
29-04-1984,0,31.1,20,0.14,27.67,6.22
30-04-1984,0,32.6,22.2,0.16,28.39,5.81
01-05-1984,0,32.9,20,0.14,28.8,6
02-05-1984,0,31.9,21.7,0.12,28.84,5.75
03-05-1984,0,35.8,22.2,0.11,28.86,5.47
04-05-1984,0,29.1,22.8,0.11,28.97,5.71
05-05-1984,0,30.5,23.3,0.13,28.19,5.88
06-05-1984,0,31.9,23.9,0.17,25.09,6.65
07-05-1984,0,35.5,24.4,0.18,25.53,4.21
08-05-1984,0.5,37,25.6,0.17,25.6,4.79
09-05-1984,0,34.5,25.6,0.15,27.19,5.98
10-05-1984,0,38.4,26.7,0.14,27.81,5.09
11-05-1984,10,36.4,18.3,0.15,28.17,5.47
12-05-1984,0,32.2,24.4,0.2,27.17,5.79
13-05-1984,0,41.1,24.4,0.21,22.52,4.7
14-05-1984,0,33.1,25,0.14,25.38,5.73
15-05-1984,0,37.2,25.6,0.07,29.36,5.17
16-05-1984,0,35.4,26.1,0.05,30.49,5.76
17-05-1984,0,34.7,26.1,0.08,30.54,5.43
18-05-1984,0,32.3,23.3,0.06,29.89,5.9
19-05-1984,0,33.6,23.9,0.1,28.1,5.37
20-05-1984,0,35.9,27.2,0.1,29.79,5.95
21-05-1984,0,41.4,26.1,0.09,30.33,5.86
22-05-1984,0,38,24.4,0.1,29.91,6.03
23-05-1984,0,32.5,25.6,0.1,29.89,5.54
24-05-1984,0,38.7,26.1,0.11,29.86,5.22
25-05-1984,0,35.5,28.3,0.11,29.75,4.46
26-05-1984,0,35.3,27.8,0.12,29.23,5.07
27-05-1984,0,41.6,27.8,0.14,25.26,5.05
28-05-1984,0,38.2,28.3,0.11,30.22,5.18
29-05-1984,0,34.3,27.8,0.1,30.23,4.41
30-05-1984,0,41.7,26.7,0.12,29.86,4.38
31-05-1984,0,36.8,27.8,0.14,29.82,4.24
01-06-1984,0,34.3,30,0.17,29.4,4.16
02-06-1984,0,33.2,30,0.2,29.03,4.76
03-06-1984,0,42,28.9,0.23,27.19,3.83
04-06-1984,0,39.4,29.4,0.2,29.04,3.8
05-06-1984,6,41,22.2,0.23,28.97,4.08
06-06-1984,42,43.4,21.1,0.15,28.89,4.53
07-06-1984,0,40.7,25,0.16,29.46,3.66
08-06-1984,0,39.2,27.8,0.26,28.95,3.29
09-06-1984,3.5,42.6,23.3,0.24,28.93,3.42
10-06-1984,0,34.5,23.3,0.39,24.62,2.74
11-06-1984,5,33.4,22.8,0.26,27.01,3.8
12-06-1984,49,39.6,20,0.26,29.42,3.56
13-06-1984,0,41.2,22.8,0.29,29.02,3.37
14-06-1984,2.5,38.5,23.3,0.32,28.8,3.08
15-06-1984,3.5,37.9,23.3,0.21,29.88,3.61
16-06-1984,0,36.5,23.9,0.2,29.33,4.65
17-06-1984,0,37.7,26.7,0.29,27.44,2.6
18-06-1984,6.5,35.4,21.1,0.38,26.61,3.12
19-06-1984,21.5,38.9,20.6,0.3,29.37,4.01
20-06-1984,0,35.5,22.8,0.37,26.93,3.48
21-06-1984,0,40,23.9,0.26,28.98,4.05
22-06-1984,0,38,25.6,0.22,29.16,4.15
23-06-1984,0.5,35.6,21.1,0.22,29.55,3.55
24-06-1984,2,38,22.2,0.24,29.45,3.36
25-06-1984,28.5,40.7,22.2,0.34,29.22,3.07
26-06-1984,0,37.8,23.3,0.4,28.44,2.57
27-06-1984,15,41.8,23.9,0.57,27.41,2.91
28-06-1984,40,34.3,22.2,0.52,20.02,2.38
29-06-1984,0,37.4,21.7,0.47,27.97,2.64
30-06-1984,0,32.4,22.2,0.49,27.27,2.28
01-07-1984,4.5,39.6,22.8,0.57,23.13,2.08
02-07-1984,1.5,34.3,23.3,0.42,27.98,2.56
03-07-1984,0,31.8,23.3,0.34,28.38,3.28
04-07-1984,2.5,31.7,23.9,0.56,27.1,2.41
05-07-1984,6,30.6,22.2,0.52,26.78,1.85
06-07-1984,6.5,31.1,23.3,0.49,27.69,2.67
07-07-1984,0,36.2,23.3,0.32,27.74,3.43
08-07-1984,1.5,36,23.3,0.36,24.15,3.39
09-07-1984,49,33.1,20.6,0.46,27.56,3.16
10-07-1984,0,32,21.7,0.47,27.3,2.77
11-07-1984,0,34,22.2,0.54,25.2,2.7
12-07-1984,4.5,33.3,21.1,0.59,28.12,2.06
13-07-1984,0,34.2,21.1,0.63,28.16,2.11
14-07-1984,2,33.9,21.7,0.66,26.73,2.11
15-07-1984,0,31.4,23.3,0.7,7.21,2.33
16-07-1984,5.5,32.1,22.8,0.55,25.34,2.41
17-07-1984,0,31.7,23.3,0.59,17.55,2.51
18-07-1984,0.5,41.2,23.9,0.51,23.12,2.86
19-07-1984,1.5,26,23.9,0.62,27.22,2.53
20-07-1984,16,32.2,22.2,0.65,27.1,2.48
21-07-1984,0.5,37.5,23.3,0.44,27.49,2.9
22-07-1984,0,32.3,23.3,0.63,26.26,2.45
23-07-1984,0.5,32.4,23.3,0.74,26.49,2
24-07-1984,27.5,35,23.3,0.71,25.66,1.8
25-07-1984,5,27.1,22.2,0.6,26.56,2.79
26-07-1984,5.5,29.4,22.8,0.5,26.64,3.64
27-07-1984,34,33.1,22.2,0.61,25.16,2.02
28-07-1984,4.5,28.6,22.2,0.63,13.35,2.16
29-07-1984,20,31.6,21.7,0.6,27,2.4
30-07-1984,3.5,34.4,22.2,0.63,26.56,2.63
31-07-1984,0,30.4,23.3,0.63,26.17,1.47
01-08-1984,7,32.1,23.3,0.62,26.22,2.52
02-08-1984,0,28.9,23.3,0.63,26.43,2.54
03-08-1984,0,30.7,23.3,0.66,25.63,2.26
04-08-1984,0,28.4,24.4,0.66,24.99,1.74
05-08-1984,0,31,23.9,0.74,24.68,1.83
06-08-1984,90,30.9,23.3,0.64,26.47,2.81
07-08-1984,8,29.3,23.3,0.65,25.78,1.82
08-08-1984,10,34.2,22.2,0.67,25.8,2.17
09-08-1984,20,31.8,22.2,0.75,23.05,1.71
10-08-1984,0,32.3,24.4,0.78,16.29,1.89
11-08-1984,0,32,23.3,0.68,21.68,1.91
12-08-1984,4.4,32.8,23.3,0.66,24.33,2.17
13-08-1984,26,29.8,23.3,0.63,23.88,2.82
14-08-1984,3,34.8,23.9,0.62,25.02,2.69
15-08-1984,1.5,35.3,26.1,0.5,25.5,2.14
16-08-1984,4,32.2,22.8,0.62,22,2.21
17-08-1984,0,36,22.8,0.79,11.68,2.13
18-08-1984,0,33.9,23.3,0.83,10.86,1.34
19-08-1984,16,30.2,22.8,0.82,20.46,1.75
20-08-1984,13,34,23.3,0.83,23.74,1.56
21-08-1984,0,31.6,23.3,0.69,23.91,2.92
22-08-1984,19,31.9,22.8,0.69,17.98,2.77
23-08-1984,0,30.2,23.3,0.71,10.71,1.94
24-08-1984,2,32.6,22.2,0.92,7.43,0.95
25-08-1984,20,33,22.2,0.92,10,1.22
26-08-1984,4.4,32.8,23.3,0.88,9.41,1.26
27-08-1984,11.4,33.3,22.8,0.81,23.37,1.48
28-08-1984,20,33.6,22.2,0.78,23.72,1.99
29-08-1984,4.4,31.2,22.2,0.78,23.48,1.97
30-08-1984,0,29.7,22.8,0.87,19.96,1.83
31-08-1984,0,33.1,23.3,0.81,16.01,2.58
01-09-1984,0,33.7,22.8,0.73,4.44,2.39
02-09-1984,16.4,33.1,22.2,0.81,7.6,2.04
03-09-1984,40,35.8,21.7,0.82,10.01,1.06
04-09-1984,2,31,21.7,0.85,20.98,1.84
05-09-1984,1.4,31.6,22.2,0.63,23.46,2.98
06-09-1984,14.4,33.5,21.7,0.41,23.56,3.91
07-09-1984,2,33.2,20,0.38,23.78,3.79
08-09-1984,18.5,34.5,17.8,0.4,24.03,3.27
09-09-1984,0,34.9,18.9,0.46,23.63,2.54
10-09-1984,0,30.6,18.9,0.53,23.12,2.89
11-09-1984,0,28.2,20,0.55,22.85,2.45
12-09-1984,0,29,21.7,0.7,22.32,2.5
13-09-1984,0,30.4,21.7,0.64,22.4,2.62
14-09-1984,0,30.5,22.2,0.55,22.38,3.13
15-09-1984,0,34.1,22.2,0.47,22.39,3.43
16-09-1984,0,33.8,21.1,0.55,21.88,2.92
17-09-1984,0,33.5,22.2,0.48,21.87,2.88
18-09-1984,14.4,30.5,18.9,0.35,22.44,3.47
19-09-1984,1,37,19.4,0.35,21.83,3.31
20-09-1984,10,33.2,16.7,0.31,21.99,3.84
21-09-1984,0,31.5,18.3,0.31,21.93,3.69
22-09-1984,0,31.3,18.9,0.26,21.86,4.29
23-09-1984,0,32.4,17.8,0.27,21.62,4.04
24-09-1984,0,30.4,18.9,0.19,21.93,4.67
25-09-1984,0,37.6,17.2,0.22,21.65,4.34
26-09-1984,0,32.4,16.7,0.23,21.87,3.96
27-09-1984,0,30.9,16.1,0.17,21.87,4.22
28-09-1984,0,31,16.1,0.19,21.94,4.46
29-09-1984,0,31.8,15.6,0.19,21.56,4.52
30-09-1984,0,33,15.6,0.16,21.76,4.62
01-10-1984,0,30.5,16.1,0.16,21.21,4.41
02-10-1984,0,28.3,16.7,0.24,20.46,3.45
03-10-1984,0,31.3,17.2,0.24,20.55,3.65
04-10-1984,0,29.9,16.7,0.2,20.95,3.8
05-10-1984,0,31.3,16.7,0.17,21.01,4
06-10-1984,0,27.5,16.7,0.19,20.82,4.06
07-10-1984,0,28.5,16.1,0.19,20.6,3.89
08-10-1984,0,34.3,16.1,0.14,20.49,4.04
09-10-1984,0,36.3,16.7,0.19,20.24,5.03
10-10-1984,0,33.5,16.1,0.25,19.95,4.1
11-10-1984,0,29,15.6,0.29,19.33,3.91
12-10-1984,0,32.4,16.1,0.23,19.68,4.85
13-10-1984,0,28.5,15,0.21,19.84,4.32
14-10-1984,0,31.1,14.4,0.28,18.78,3.66
15-10-1984,0,34.2,15,0.3,18.29,3.52
16-10-1984,0,32.4,15.6,0.29,17.62,3.72
17-10-1984,0,33.2,16.7,0.24,18.94,4.1
18-10-1984,0,28.1,16.1,0.26,18.88,4.03
19-10-1984,0,30.2,16.1,0.27,18.57,4.15
20-10-1984,0,29.9,16.7,0.31,18.42,4.07
21-10-1984,0,30.1,16.1,0.26,18.34,3.86
22-10-1984,0,30.5,16.1,0.21,18.08,4.01
23-10-1984,0,30.3,16.7,0.35,15.25,3.7
24-10-1984,0,31.7,17.2,0.25,17.6,4.33
25-10-1984,0,30.8,16.1,0.24,17.74,3.85
26-10-1984,0,29.9,15.6,0.29,17.59,3.84
27-10-1984,0,29.5,15,0.25,17.32,4.63
28-10-1984,0,29.5,14.4,0.22,16.58,5.38
29-10-1984,0,28.3,13.3,0.21,16.95,5.51
30-10-1984,0,30.7,13.9,0.26,17.63,4.01
31-10-1984,0,33.2,12.2,0.34,17.07,3.73
01-11-1984,0,28.6,12.8,0.38,16.87,3.05
02-11-1984,0,26.7,13.3,0.27,16.9,4.24
03-11-1984,0,32.1,13.3,0.24,16.24,3.92
04-11-1984,0,27.3,13.3,0.27,16.5,4.14
05-11-1984,0,26.7,12.8,0.21,16.45,4.08
06-11-1984,0,28.5,13.3,0.27,9.09,3.82
07-11-1984,0,31.2,13.9,0.32,15.45,4.56
08-11-1984,0,28.1,13.3,0.27,14.45,5.04
09-11-1984,0,26.6,14.4,0.26,15.74,3.88
10-11-1984,0,24.2,11.7,0.22,15.71,3.99
11-11-1984,0,27.2,11.1,0.27,15.69,4.02
12-11-1984,0,32.1,11.1,0.21,15.4,3.8
13-11-1984,0,29.7,11.7,0.36,12.93,3.94
14-11-1984,0,32.7,12.8,0.43,15.06,3.97
15-11-1984,0,28.5,12.2,0.34,15.11,3.84
16-11-1984,0,26.9,11.7,0.32,15,4.03
17-11-1984,0,29,13.3,0.34,15.09,4.03
18-11-1984,0,30.4,12.2,0.28,14.94,4.2
19-11-1984,0,31,11.1,0.3,14.27,4.42
